molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,10000.0,inactive
CHEMBL604712,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,10000.0,inactive
CHEMBL1093749,CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,42.0,active
CHEMBL205098,COc1cc(Nc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC,5.9,active
CHEMBL1081290,COc1cc(Nc2nc3cccc(-c4ccccc4)c3o2)cc(OC)c1OC,15.0,active
CHEMBL1081443,COc1cc(Nc2nc3cccc(-c4ccccn4)c3o2)cc(OC)c1OC,110.0,active
CHEMBL1081290,COc1cc(Nc2nc3cccc(-c4ccccc4)c3o2)cc(OC)c1OC,15.0,active
CHEMBL1081291,COc1cc(Nc2nc3cccc(-c4cccc(Cl)c4)c3o2)cc(OC)c1OC,440.0,active
CHEMBL1081292,COc1ccc(-c2cccc3nc(Nc4cc(OC)c(OC)c(OC)c4)oc23)cc1,840.0,active
CHEMBL1081975,COc1cc(Nc2nc3cccc(-c4ccc5ncccc5c4)c3o2)cc(OC)c1OC,8.0,active
CHEMBL1081976,COc1cc(Nc2nc3cccc(-c4cccc(NS(C)(=O)=O)c4)c3o2)cc(OC)c1OC,150.0,active
CHEMBL1081977,COc1cc(Nc2nc3cccc(-c4ccc(NS(C)(=O)=O)cc4)c3o2)cc(OC)c1OC,5.0,active
CHEMBL1081978,COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc(OC)c1OC,8.0,active
CHEMBL1081484,COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)c(F)c4)c3o2)cc(OC)c1OC,3.0,active
CHEMBL1081485,COc1cc(Nc2nc3cccc(-c4ccc(CN5CCOCC5)cc4)c3o2)cc(OC)c1OC,14.0,active
CHEMBL1081663,CN(C)C(=O)c1ccc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc1,39.0,active
CHEMBL1081664,Cc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)ccc1C(=O)N(C)C,8.0,active
CHEMBL1080159,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)N(C)C,5.0,active
CHEMBL1082022,CNC(=O)c1ccc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)cc1C,5.0,active
CHEMBL1082023,Cc1cc(-c2cccc3nc(Nc4ccc(N5CCN(C)CC5)cc4)oc23)ccc1C(=O)N1CCOCC1,8.0,active
CHEMBL1076700,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)NCCCN(C)C,5.0,active
CHEMBL1087898,Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,4.0,active
CHEMBL1087898,Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,49.0,active
CHEMBL570899,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,3.0,active
CHEMBL570899,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,3.0,active
CHEMBL1088029,COc1cc(Nc2ncc(C)s2)nc(N[C@@H](C)c2ncc(F)cn2)n1,3.0,active
CHEMBL1088030,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)s1,3.0,active
CHEMBL1087268,Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,3.0,active
CHEMBL1087269,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,5.0,active
CHEMBL1087398,C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ccc(F)cn1,3.0,active
CHEMBL1087235,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOCC1,3250.0,intermediate
CHEMBL1087236,O=c1[nH]c2cnc(-n3cnc4cc(C(F)(F)F)ccc43)nc2n1C1CCOCC1,1800.0,intermediate
CHEMBL1088423,O=c1[nH]c2cnc(-n3cnc4ccc(C(F)(F)F)cc43)nc2n1C1CCOCC1,560.0,active
CHEMBL1088424,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOCC1,3400.0,intermediate
CHEMBL1080322,O=c1[nH]c2cnc(-n3cnc4ccc(Cl)cc43)nc2n1C1CCOCC1,393.0,active
CHEMBL1080323,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(C5CCOCC5)c4n3)c2c1,470.0,active
CHEMBL1081846,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1cccc(F)c1F,1000.0,active
CHEMBL1080332,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5cccc(F)c5F)c4n3)c2c1,270.0,active
CHEMBL1080333,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1c(F)cccc1F,320.0,active
CHEMBL1079523,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(F)cccc5F)c4n3)c2c1,28.0,active
CHEMBL1079524,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(Cl)cccc5Cl)c4n3)c2c1,1550.0,intermediate
CHEMBL1079525,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2ccccc21,170.0,active
CHEMBL1079526,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2cccc(F)c21,97.0,active
CHEMBL1081190,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2ccc(F)cc21,83.0,active
CHEMBL1076221,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2ccc(Cl)cc21,500.0,active
CHEMBL1080110,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2cc(F)ccc21,95.0,active
CHEMBL1080111,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(F)cccc21,285.0,active
CHEMBL1081376,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,840.0,active
CHEMBL1081377,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1[C@@H]1CCOc2c(F)cccc21,333.0,active
CHEMBL1081378,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1[C@H]1CCOc2c(F)cccc21,7000.0,intermediate
CHEMBL1081379,O=c1[nH]c2cnc(-n3cnc4ccc(Cl)cc43)nc2n1[C@@H]1CCOc2c(F)cccc21,56.0,active
CHEMBL3393066,Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,26.0,active
CHEMBL1079594,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n([C@@H]5CCOc6c(F)cccc65)c4n3)c2c1,5.0,active
CHEMBL1078984,N#Cc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,533.0,active
CHEMBL1080394,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,467.0,active
CHEMBL1080395,NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,326.0,active
CHEMBL1079689,Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,322.0,active
CHEMBL1079690,O=C(NCc1ccco1)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,202.0,active
CHEMBL1077431,Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(C)c1O,88.0,active
CHEMBL1080954,NS(=O)(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,83.0,active
CHEMBL1080955,Cc1nccn1Cc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,81.0,active
CHEMBL1077458,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,67.0,active
CHEMBL1081138,c1cc(-c2ccc3[nH]ccc3c2)nc(Nc2ccc(N3CCOCC3)cc2)n1,33.0,active
CHEMBL1080411,COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1N,16.0,active
CHEMBL1078274,COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1O,3.0,active
CHEMBL1078275,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,6.0,active
CHEMBL1078276,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)n2)cc1,11.0,active
CHEMBL1078277,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1,8.0,active
CHEMBL1078688,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCC(O)CC4)c3)n2)cc1,12.0,active
CHEMBL1078689,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,9.0,active
CHEMBL1078767,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCC(O)CC4)cc3)n2)cc1,16.0,active
CHEMBL1078866,CN1CCN(Cc2cccc(Nc3nccc(-c4ccc(NS(C)(=O)=O)cc4)n3)c2)CC1,14.0,active
CHEMBL1078971,CN1CCN(Cc2ccc(Nc3nccc(-c4ccc(NS(C)(=O)=O)cc4)n3)cc2)CC1,18.0,active
CHEMBL1078889,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,2.0,active
CHEMBL1079077,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,4.0,active
CHEMBL1079078,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(O)CC4)cc3)n2)cc1,6.0,active
CHEMBL1078159,N#CCNC(=O)c1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,545.0,active
CHEMBL1077575,N#CCC(=O)Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,303.0,active
CHEMBL1078165,N#CCNCc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,132.0,active
CHEMBL1078166,N#CCC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,10.0,active
CHEMBL1078178,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,18.0,active
CHEMBL1078363,Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1C(=O)NCC#N,65.0,active
CHEMBL1078364,COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1C(=O)NCC#N,30.0,active
CHEMBL1078453,CC(C)(C#N)NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,549.0,active
CHEMBL1078370,CN(CC#N)C(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,298.0,active
CHEMBL1078005,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,8.0,active
CHEMBL1079120,COc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,186.0,active
CHEMBL1079121,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)c(C(F)(F)F)c3)n2)cc1,374.0,active
CHEMBL1078720,CCN(CC)CCCOc1ccc(Nc2nccc(-c3ccc(C(=O)NCC#N)cc3)n2)cc1,166.0,active
CHEMBL1078721,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,163.0,active
CHEMBL1078228,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)c(F)c3)n2)cc1,116.0,active
CHEMBL1078229,N#CCNC(=O)c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,113.0,active
CHEMBL1077841,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCSCC4)cc3)n2)cc1,69.0,active
CHEMBL1077842,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,52.0,active
CHEMBL1078933,CCN1CCN(Cc2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,47.0,active
CHEMBL1078934,CN1CCN(c2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,41.0,active
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,33.0,active
CHEMBL1078178,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,11.0,active
CHEMBL1090360,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,1000.0,active
CHEMBL1093749,CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,42.0,active
CHEMBL1093191,COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,13.0,active
CHEMBL1093468,COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,5.1,active
CHEMBL1089833,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,14.0,active
CHEMBL1091190,COc1cc(-c2cnc3cc(C)cc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,4200.0,intermediate
CHEMBL1091191,COc1cc(-c2cnc3cc(F)cc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,101.0,active
CHEMBL1091565,COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,72.0,active
CHEMBL1092588,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4)c3n2)cc(OC)c1OC,120.0,active
CHEMBL1093454,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,195.0,active
CHEMBL1088856,COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,20.0,active
CHEMBL1088857,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)cc(OC)c1OC,20.0,active
CHEMBL1089813,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4C)c3n2)cc(OC)c1OC,685.0,active
CHEMBL1089814,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4F)c3n2)cc(OC)c1OC,501.0,active
CHEMBL1092063,Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)ccc1C(=O)N1CCN(C)CC1,7.1,active
CHEMBL1089815,Cc1cc(-c2cccc3ncc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)nc23)ccc1CN1CCOCC1,13.0,active
CHEMBL1092840,Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,12.5,active
CHEMBL1093119,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,3.1,active
CHEMBL1089773,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,4.3,active
CHEMBL1092925,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4n3)cn2)CC1,6.8,active
CHEMBL1092926,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,7.3,active
CHEMBL1085511,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,10000.0,inactive
CHEMBL1221633,O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccc([N+](=O)[O-])cc1,106700.0,inactive
CHEMBL185140,O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccncc1,133600.0,inactive
CHEMBL1242977,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,8000.0,intermediate
CHEMBL1243200,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,1000.0,active
CHEMBL1243326,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1,25000.0,inactive
CHEMBL1258913,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,1721.0,intermediate
CHEMBL1270399,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,10.0,active
CHEMBL1270230,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,3300.0,intermediate
CHEMBL1289991,O=c1[nH]ccc2nc(NCc3ccncc3)c(-c3ccccc3)cc12,1400.0,intermediate
CHEMBL1289992,CC(C)(C)CNc1nc2cc[nH]c(=O)c2cc1-c1ccc(F)cc1,29000.0,inactive
CHEMBL1290089,O=c1[nH]ccc2nc(N3CCC(F)(F)C3)c(-c3ccc(F)cc3)cc12,11800.0,inactive
CHEMBL1290090,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1ccc(F)cc1)c1cc(F)c(Cl)cc1Cl,3940.0,intermediate
CHEMBL1290196,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1ccccn1)C(C)(C)C,630.0,active
CHEMBL1290197,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,11500.0,inactive
CHEMBL1290308,CC(Nc1nc2cc[nH]c(=O)c2cc1C(=O)NCCN(C)C)C(C)(C)C,8350.0,intermediate
CHEMBL1290309,CC(Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(C)(C)C,26.0,active
CHEMBL1290310,CC(C)(CN)CNc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,3157.0,intermediate
CHEMBL1290423,O=c1[nH]ccc2nc(NCC3CCS(=O)(=O)C3)c3ccc(F)cc3c12,512.0,active
CHEMBL1290424,O=c1[nH]ccc2nc(NCc3ccccn3)c3ccc(F)cc3c12,1115.0,intermediate
CHEMBL1290533,O=c1[nH]ccc2nc(NCc3c(Cl)cccc3Cl)c3ccc(F)cc3c12,53.0,active
CHEMBL1290534,CN1CCC(N(c2nc3cc[nH]c(=O)c3c3cc(F)ccc23)C2CC2)CC1,540.0,active
CHEMBL1290650,O=c1[nH]ccc2nc(Nc3cccc(F)c3)c3ccc(F)cc3c12,4100.0,intermediate
CHEMBL1290651,O=c1[nH]ccc2nc(Nc3c(F)cc(F)cc3Cl)c3ccc(F)cc3c12,4.0,active
CHEMBL1290767,O=c1[nH]ccc2nc(Nc3c(Cl)cccc3Cl)c3ccc(F)cc3c12,14.0,active
CHEMBL1290768,CC1(C)C2CCCC1(C)[C@@H]2Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,200.0,active
CHEMBL1290769,O=c1[nH]ccc2nc(NC3CCC3)c3ccc(F)cc3c12,75.0,active
CHEMBL1288720,CC(C)Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,139.0,active
CHEMBL1289095,CC(C)[C@H](C)Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,27.0,active
CHEMBL1289096,O=c1[nH]ccc2nc(NC3CC(F)(F)C3)c3ccc(F)cc3c12,750.0,active
CHEMBL1289097,CC(C)[C@@H](Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(F)(F)F,1.0,active
CHEMBL1289216,CC(C)[C@H](Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(F)(F)F,55.0,active
CHEMBL1289217,CC(C)(CO)CNc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,274.0,active
CHEMBL1289218,CC(C)[C@@H](Nc1nc2cc[nH]c(=O)c2c2cnccc12)C(F)(F)F,1.0,active
CHEMBL1289097,CC(C)[C@@H](Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(F)(F)F,50.0,active
CHEMBL1289218,CC(C)[C@@H](Nc1nc2cc[nH]c(=O)c2c2cnccc12)C(F)(F)F,40.0,active
CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,3.0,active
CHEMBL1789941,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,3.0,active
CHEMBL1287883,Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,2500.0,intermediate
CHEMBL1287812,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,10000.0,inactive
CHEMBL1287910,Nc1nc(Nc2cccc(C(=O)O)c2)nn1C(=O)c1c(F)cccc1F,10000.0,inactive
CHEMBL1287940,COC(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,10000.0,inactive
CHEMBL1287941,Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,2110.0,intermediate
CHEMBL1287971,Nc1nc(Nc2ccccc2)nn1C(=O)c1c(F)cccc1F,10000.0,inactive
CHEMBL1288001,CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,5000.0,intermediate
CHEMBL1288002,CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,2500.0,intermediate
CHEMBL1288032,Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,10000.0,inactive
CHEMBL1288062,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3ccccc3F)n2)c1,10000.0,inactive
CHEMBL1447125,Cc1cccc(Nc2nc(N)nc(CCl)n2)c1C,2072.0,intermediate
CHEMBL1318943,[O-][N+]1=c2ccc(Nc3ccccc3)cc2=NC12CCCCC2,5197.0,intermediate
CHEMBL1379604,CCCCCCN(C(=O)CCl)c1ccccc1,2113.0,intermediate
CHEMBL1575649,O=C1/C(=C/c2ccc(O)c(O)c2)SC(=S)N1Nc1ccccc1,10990.0,inactive
CHEMBL3193058,O=C(CCl)/N=c1\sccn1Cc1ccccc1Cl,1110.0,intermediate
CHEMBL1299997,C/C(=C\c1ccc(N(C)C)cc1)[N+](=O)[O-],3498.0,intermediate
CHEMBL1439384,COc1ccc([N+](=O)[O-])c(S(=O)(=O)c2ccc(Cl)cc2)n1,3261.0,intermediate
CHEMBL1981883,Oc1ccc(Cl)cc1/N=C/c1sc2ccccc2c1Cl,5938.0,intermediate
CHEMBL1420155,COc1cc2c(cc1OC)-c1cc(N3CCCc4ccccc43)nc(=O)n1CC2,35640.0,inactive
CHEMBL1498517,CC1CCCC(NC(=O)NC(=O)CCl)C1C,10610.0,inactive
CHEMBL1576722,COc1ccccc1-c1nnc(Sc2nc([N+](=O)[O-])nn2C)o1,4653.0,intermediate
CHEMBL1399938,Cc1cccc(N(Cc2ccccc2)C(=O)CCl)c1,1631.0,intermediate
CHEMBL1478382,Cn1c(Cl)cnc1/C=C/C(=O)c1ccccc1O,6561.0,intermediate
CHEMBL1489454,COC(=O)COc1cccc2c(=O)n(CC(=O)NCc3ccc(F)cc3)ccc12,3341.0,intermediate
CHEMBL1170485,O=C1C=CCC(/C=C/c2ccccc2)O1,8516.0,intermediate
CHEMBL1459746,CCN1C/C(=C/c2ccc(OC)c(O)c2)C(=O)/C(=C/c2ccc(OC)c(O)c2)C1,1500.0,intermediate
CHEMBL3191989,O=C(CCl)/N=c1\sccn1Cc1ccc(Cl)cc1Cl,653.0,active
CHEMBL53898,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,6007.0,intermediate
CHEMBL1518085,c1ccc(CCNc2nc(-c3ccccn3)nc3ccccc23)cc1,3020.0,intermediate
CHEMBL1341981,Cc1ccccc1CS(=O)(=O)c1nnc([C@H](CC(C)C)NC(=O)OC(C)(C)C)o1,1676.0,intermediate
CHEMBL1382022,CCCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1,2460.0,intermediate
CHEMBL1332689,CCN(CC)S(=O)(=O)c1cccc(N2C(=O)/C(=C\Nc3ccccc3C(=O)O)c3ccccc3C2=O)c1,40000.0,inactive
CHEMBL1302460,Cc1ccc(NC(=O)C(=Cc2ccc(C(=O)O)cc2)C(=O)Nc2ccc(C)cc2C)c(C)c1,5462.0,intermediate
CHEMBL1557820,Clc1ccc(-n2nnnc2Sc2ncnc3sccc23)cc1,2906.0,intermediate
CHEMBL1539757,O=CO.c1ccc2c(c1)CSc1sccc1C2=C1CCNCC1,10450.0,inactive
CHEMBL1440303,CNC(=O)c1nnsc1[S+]([O-])c1ccc(Cl)cc1,2259.0,intermediate
CHEMBL1530569,Oc1ccccc1OCCOc1ccccc1OCCOc1ccccc1O,7122.0,intermediate
CHEMBL1972249,O=C1/C(=N\c2ccc(O)cc2)C=C(O)c2ccccc21,7532.0,intermediate
CHEMBL1973122,O=C(CCl)/N=c1\sccn1Cc1cccc2ccccc12,1036.0,intermediate
CHEMBL1597039,Cc1ccc(C)c(Sc2ccc(NC(=O)CCl)cc2)c1,7255.0,intermediate
CHEMBL1334315,CC(C)C1C(C#N)=C(N)Oc2[nH]nc(-c3ccc4ccccc4c3)c21,3565.0,intermediate
CHEMBL1330242,O=C(NC1C=CS(=O)(=O)C1)c1sc2ccccc2c1Cl,13770.0,inactive
CHEMBL1501466,Cc1ccc2nc(C)cc(Nc3ccc([N+](=O)[O-])cc3)c2c1,3311.0,intermediate
CHEMBL3214200,CCCc1nc2ccccc2c(=O)n1/N=C/c1ccc(O)c(O)c1,3619.0,intermediate
CHEMBL1980982,Cc1ccc(Cn2ccs/c2=N\C(=O)CCl)cc1,7757.0,intermediate
CHEMBL1423501,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,2506.0,intermediate
CHEMBL120563,CN(C)C(=S)SSC(=S)N(C)C,223.0,active
CHEMBL3196363,Oc1ccc(/C=N/N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1O,5677.0,intermediate
CHEMBL1597766,C#CCSc1nsc(SCC#C)c1C#N,2833.0,intermediate
CHEMBL1502358,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,10680.0,inactive
CHEMBL1559437,O=S(=O)(c1cccs1)N1CCN(c2ccc(O)cc2)CC1,5658.0,intermediate
